specialty cheese,chewing gum,,,,,,,,,,,,
sausage,ham,soft cheese,hard cheese,coffee,soda,long life bakery product,chocolate,,,,,,
other vegetables,UHT-milk,semi-finished bread,margarine,canned vegetables,bottled water,cake bar,shopping bags,,,,,,
tropical fruit,yogurt,beverages,,,,,,,,,,,
coffee,sparkling wine,dish cleaner,,,,,,,,,,,
root vegetables,brown bread,mustard,cat food,canned beer,,,,,,,,,
frankfurter,pork,other vegetables,whole milk,butter,brown bread,semi-finished bread,pet care,canned beer,waffles,hygiene articles,newspapers,,
ham,dessert,yogurt,processed cheese,soda,,,,,,,,,
pip fruit,whole milk,beverages,domestic eggs,white bread,,,,,,,,,
yogurt,sugar,shopping bags,,,,,,,,,,,
meat,whole milk,rolls/buns,,,,,,,,,,,
soda,bathroom cleaner,,,,,,,,,,,,
pork,onions,domestic eggs,pastry,soda,shopping bags,,,,,,,,
whole milk,frozen vegetables,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,
specialty bar,house keeping products,,,,,,,,,,,,
berries,yogurt,whipped/sour cream,,,,,,,,,,,
dessert,soda,,,,,,,,,,,,
ham,onions,herbs,sparkling wine,,,,,,,,,,
pork,tropical fruit,hard cheese,margarine,soda,bottled beer,napkins,,,,,,,
cat food,white wine,,,,,,,,,,,,
whole milk,brown bread,margarine,soda,bottled beer,,,,,,,,,
margarine,fruit/vegetable juice,red/blush wine,,,,,,,,,,,
whole milk,,,,,,,,,,,,,
whole milk,dessert,coffee,bottled water,,,,,,,,,,
other vegetables,rolls/buns,hair spray,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,
sausage,white wine,napkins,,,,,,,,,,,
butter milk,ice cream,coffee,bottled water,fruit/vegetable juice,hygiene articles,shopping bags,,,,,,,
ham,root vegetables,whipped/sour cream,ketchup,,,,,,,,,,
whole milk,,,,,,,,,,,,,
other vegetables,butter milk,frozen meals,ice cream,pastry,,,,,,,,,
sausage,frozen vegetables,rolls/buns,soda,red/blush wine,,,,,,,,,
bottled beer,,,,,,,,,,,,,
misc. beverages,napkins,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,
whipped/sour cream,margarine,long life bakery product,,,,,,,,,,,
tropical fruit,whipped/sour cream,jam,,,,,,,,,,,
citrus fruit,pip fruit,,,,,,,,,,,,
pip fruit,soda,sparkling wine,,,,,,,,,,,
waffles,specialty bar,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,brown bread,margarine,sauces,sweet spreads,waffles,,,,,,
frankfurter,citrus fruit,pip fruit,butter milk,beverages,frozen meals,brown bread,pickled vegetables,shopping bags,,,,,
sausage,rolls/buns,sugar,bottled water,soda,fruit/vegetable juice,white wine,male cosmetics,,,,,,
frankfurter,sausage,curd,processed cheese,soda,canned beer,,,,,,,,
curd,coffee,bottled beer,,,,,,,,,,,
meat,citrus fruit,yogurt,brown bread,cat food,bottled water,chocolate,napkins,,,,,,
other vegetables,whole milk,frozen potato products,white bread,pastry,soda,fruit/vegetable juice,specialty bar,,,,,,
whole milk,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,
pip fruit,whipped/sour cream,,,,,,,,,,,,
other vegetables,whole milk,mustard,prosecco,specialty chocolate,female sanitary products,,,,,,,,
sausage,other vegetables,dessert,yogurt,condensed milk,hard cheese,spread cheese,bottled water,fruit/vegetable juice,shopping bags,,,,
salty snack,,,,,,,,,,,,,
margarine,candy,,,,,,,,,,,,
whole milk,rolls/buns,salt,,,,,,,,,,,
frankfurter,sausage,other vegetables,white bread,pickled vegetables,waffles,shopping bags,,,,,,,
whole milk,,,,,,,,,,,,,
whole milk,soft cheese,sliced cheese,,,,,,,,,,,
brown bread,soda,canned beer,napkins,shopping bags,,,,,,,,,
oil,soda,misc. beverages,canned beer,brandy,salty snack,candy,hygiene articles,shopping bags,,,,,
liquor (appetizer),,,,,,,,,,,,,
rolls/buns,meat spreads,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,
citrus fruit,pip fruit,root vegetables,whole milk,coffee,popcorn,chewing gum,detergent,newspapers,shopping bags,,,,
citrus fruit,root vegetables,margarine,cat food,shopping bags,,,,,,,,,
whole milk,dessert,butter milk,yogurt,pastry,margarine,bottled water,soda,,,,,,
frankfurter,beef,fish,root vegetables,whole milk,butter,yogurt,rolls/buns,roll products ,,,,,
soda,,,,,,,,,,,,,
meat,other vegetables,,,,,,,,,,,,
sausage,beverages,sliced cheese,rolls/buns,soda,shopping bags,,,,,,,,
sausage,meat,dessert,rolls/buns,instant coffee,soda,canned beer,,,,,,,
chocolate,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,
bottled beer,newspapers,,,,,,,,,,,,
liver loaf,root vegetables,other vegetables,processed cheese,pastry,sugar,detergent,,,,,,,
pastry,long life bakery product,,,,,,,,,,,,
beef,hamburger meat,other vegetables,rolls/buns,sugar,white wine,hygiene articles,newspapers,,,,,,
canned beer,newspapers,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,
citrus fruit,pip fruit,root vegetables,UHT-milk,coffee,candles,,,,,,,,
canned beer,,,,,,,,,,,,,
frankfurter,meat,root vegetables,onions,other vegetables,whole milk,yogurt,UHT-milk,rolls/buns,oil,mustard,canned fish,coffee,newspapers
rolls/buns,brown bread,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,
frankfurter,whole milk,rolls/buns,newspapers,,,,,,,,,,
frankfurter,sausage,meat,tropical fruit,brown bread,bottled water,nut snack,,,,,,,
soda,bottled beer,,,,,,,,,,,,
meat,chicken,root vegetables,onions,whole milk,soda,,,,,,,,
white wine,,,,,,,,,,,,,
sausage,other vegetables,,,,,,,,,,,,
brown bread,pasta,oil,margarine,soda,newspapers,,,,,,,,
frozen fruits,soda,specialty bar,,,,,,,,,,,
hard cheese,pasta,soda,waffles,,,,,,,,,,
dessert,yogurt,,,,,,,,,,,,
coffee,,,,,,,,,,,,,
other vegetables,condensed milk,soda,,,,,,,,,,,
frankfurter,sausage,whole milk,butter milk,yogurt,sliced cheese,hard cheese,rolls/buns,pastry,pickled vegetables,newspapers,,,
pork,whole milk,pasta,fruit/vegetable juice,,,,,,,,,,
yogurt,rolls/buns,,,,,,,,,,,,
beef,citrus fruit,root vegetables,yogurt,whipped/sour cream,brown bread,napkins,newspapers,,,,,,
ham,sliced cheese,,,,,,,,,,,,
frankfurter,tropical fruit,other vegetables,rolls/buns,bottled water,soda,fruit/vegetable juice,salty snack,waffles,,,,,
hamburger meat,other vegetables,pickled vegetables,,,,,,,,,,,
white wine,,,,,,,,,,,,,
packaged fruit/vegetables,pastry,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,
cat food,misc. beverages,female sanitary products,,,,,,,,,,,
finished products,turkey,grapes,onions,other vegetables,whole milk,butter milk,yogurt,whipped/sour cream,hard cheese,frozen vegetables,fruit/vegetable juice,napkins,
pork,beef,pip fruit,root vegetables,whole milk,rice,newspapers,,,,,,,
pork,tropical fruit,yogurt,frozen vegetables,rolls/buns,margarine,spices,,,,,,,
root vegetables,herbs,other vegetables,,,,,,,,,,,
tropical fruit,rolls/buns,misc. beverages,,,,,,,,,,,
pork,whole milk,rolls/buns,detergent,hygiene articles,napkins,,,,,,,,
bottled beer,,,,,,,,,,,,,
whole milk,white bread,,,,,,,,,,,,
butter milk,,,,,,,,,,,,,
sausage,meat,rolls/buns,brown bread,meat spreads,soda,canned beer,shopping bags,,,,,,
whole milk,butter,sugar,,,,,,,,,,,
whole milk,bottled water,soda,chewing gum,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,
hamburger meat,whipped/sour cream,cream cheese ,rolls/buns,pasta,canned fish,popcorn,,,,,,,
white wine,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,
frankfurter,chicken,hamburger meat,other vegetables,dessert,UHT-milk,oil,canned vegetables,cake bar,,,,,
root vegetables,dog food,bottled water,,,,,,,,,,,
ice cream,sparkling wine,,,,,,,,,,,,
processed cheese,soda,bottled beer,liquor,red/blush wine,napkins,,,,,,,,
tropical fruit,seasonal products,,,,,,,,,,,,
ham,citrus fruit,tropical fruit,pip fruit,processed cheese,white bread,shopping bags,,,,,,,
sausage,hamburger meat,pip fruit,root vegetables,whole milk,chocolate,,,,,,,,
other vegetables,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,
pip fruit,other vegetables,butter milk,hard cheese,rolls/buns,seasonal products,napkins,,,,,,,
whole milk,butter,soda,chocolate,,,,,,,,,,
soda,waffles,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,
beverages,photo/film,,,,,,,,,,,,
hygiene articles,photo/film,,,,,,,,,,,,
pork,other vegetables,whole milk,rolls/buns,semi-finished bread,artif. sweetener,fruit/vegetable juice,cake bar,specialty bar,skin care,,,,
salty snack,,,,,,,,,,,,,
pip fruit,canned beer,shopping bags,,,,,,,,,,,
dessert,spread cheese,rolls/buns,brown bread,soda,canned beer,newspapers,,,,,,,
white wine,,,,,,,,,,,,,
instant coffee,canned beer,,,,,,,,,,,,
pastry,bottled water,specialty chocolate,,,,,,,,,,,
canned beer,,,,,,,,,,,,,
sausage,meat,bottled water,,,,,,,,,,,
rolls/buns,pickled vegetables,,,,,,,,,,,,
dog food,canned beer,,,,,,,,,,,,
chicken,root vegetables,whole milk,rolls/buns,pasta,newspapers,,,,,,,,
soda,,,,,,,,,,,,,
instant coffee,long life bakery product,,,,,,,,,,,,
whole milk,sugar,bottled water,bottled beer,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,butter,yogurt,soft cheese,cream cheese ,domestic eggs,white bread,margarine,coffee,waffles
liver loaf,tropical fruit,other vegetables,,,,,,,,,,,
sausage,whole milk,,,,,,,,,,,,
finished products,beef,pip fruit,root vegetables,bottled water,shopping bags,,,,,,,,
canned beer,,,,,,,,,,,,,
ham,processed cheese,rolls/buns,white bread,fruit/vegetable juice,canned beer,long life bakery product,waffles,chocolate,specialty bar,,,,
soda,,,,,,,,,,,,,
pastry,semi-finished bread,coffee,bottled water,misc. beverages,,,,,,,,,
tropical fruit,pip fruit,grapes,semi-finished bread,bottled water,soda,chewing gum,,,,,,,
citrus fruit,tropical fruit,yogurt,UHT-milk,pastry,,,,,,,,,
pip fruit,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,
root vegetables,whole milk,hard cheese,specialty cheese,,,,,,,,,,
waffles,specialty chocolate,,,,,,,,,,,,
sausage,whole milk,yogurt,whipped/sour cream,pastry,fruit/vegetable juice,candy,,,,,,,
soda,,,,,,,,,,,,,
soda,specialty bar,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,
sausage,tropical fruit,root vegetables,onions,other vegetables,whole milk,white bread,chewing gum,,,,,,
sausage,meat,yogurt,,,,,,,,,,,
whole milk,margarine,soda,,,,,,,,,,,
pork,citrus fruit,other vegetables,dessert,yogurt,,,,,,,,,
whole milk,domestic eggs,rolls/buns,fruit/vegetable juice,,,,,,,,,,
whole milk,brown bread,,,,,,,,,,,,
rolls/buns,pastry,mustard,soda,cake bar,,,,,,,,,
whole milk,bottled beer,,,,,,,,,,,,
whisky,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,
rubbing alcohol,,,,,,,,,,,,,
ham,tropical fruit,other vegetables,whole milk,yogurt,curd cheese,rolls/buns,flour,margarine,hygiene articles,shopping bags,,,
sausage,butter,hard cheese,domestic eggs,,,,,,,,,,
bottled beer,,,,,,,,,,,,,
pork,tropical fruit,whole milk,domestic eggs,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,
frankfurter,tropical fruit,root vegetables,whole milk,sugar,mustard,popcorn,,,,,,,
nut snack,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,
pork,soda,fruit/vegetable juice,bottled beer,liquor,,,,,,,,,
whole milk,frozen meals,bottled water,,,,,,,,,,,
chocolate,,,,,,,,,,,,,
root vegetables,herbs,other vegetables,cream cheese ,frozen vegetables,jam,canned fish,coffee,,,,,,
waffles,,,,,,,,,,,,,
citrus fruit,root vegetables,frozen vegetables,chewing gum,,,,,,,,,,
pork,root vegetables,,,,,,,,,,,,
dish cleaner,shopping bags,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,
chicken,red/blush wine,,,,,,,,,,,,
pork,whole milk,shopping bags,,,,,,,,,,,
beverages,rolls/buns,soda,seasonal products,,,,,,,,,,
soda,,,,,,,,,,,,,
sausage,whole milk,,,,,,,,,,,,
frankfurter,meat,butter milk,tidbits,domestic eggs,brown bread,sugar,pickled vegetables,,,,,,
whole milk,newspapers,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,
meat,curd,whipped/sour cream,roll products ,,,,,,,,,,
beef,hamburger meat,root vegetables,other vegetables,butter,curd,dessert,yogurt,cream cheese ,frozen meals,pastry,potato products,Instant food products,soda
pip fruit,soda,canned beer,,,,,,,,,,,
whole milk,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,
other vegetables,whipped/sour cream,rolls/buns,waffles,hygiene articles,newspapers,,,,,,,,
soda,chewing gum,,,,,,,,,,,,
UHT-milk,,,,,,,,,,,,,
pip fruit,whipped/sour cream,hard cheese,bottled water,fruit/vegetable juice,,,,,,,,,
citrus fruit,other vegetables,whole milk,butter,oil,detergent,,,,,,,,
meat,rolls/buns,white bread,semi-finished bread,flour,meat spreads,,,,,,,,
chicken,candy,,,,,,,,,,,,
zwieback,bottled beer,hygiene articles,,,,,,,,,,,
other vegetables,rolls/buns,,,,,,,,,,,,
sausage,chocolate,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,
pork,other vegetables,UHT-milk,,,,,,,,,,,
ice cream,rolls/buns,chocolate,,,,,,,,,,,
beef,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,
soda,,,,,,,,,,,,,
meat,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,butter,yogurt,sliced cheese,frozen vegetables,rice,Instant food products,baking powder,bottled water
fish,specialty chocolate,,,,,,,,,,,,
tropical fruit,whole milk,butter,syrup,,,,,,,,,,
tropical fruit,whole milk,domestic eggs,rolls/buns,pet care,bottled water,hygiene articles,,,,,,,
frozen vegetables,frozen dessert,semi-finished bread,margarine,long life bakery product,candy,detergent,,,,,,,
other vegetables,canned beer,,,,,,,,,,,,
root vegetables,herbs,other vegetables,whole milk,yogurt,whipped/sour cream,frozen vegetables,frozen fruits,baking powder,pickled vegetables,fruit/vegetable juice,sparkling wine,long life bakery product,shopping bags
fish,frozen meals,domestic eggs,bottled beer,liquor (appetizer),dishes,newspapers,,,,,,,
UHT-milk,canned fish,,,,,,,,,,,,
berries,oil,bottled water,cake bar,house keeping products,shopping bags,,,,,,,,
condensed milk,,,,,,,,,,,,,
salt,margarine,canned beer,,,,,,,,,,,
canned beer,long life bakery product,,,,,,,,,,,,
pip fruit,root vegetables,frozen vegetables,frozen potato products,pastry,fruit/vegetable juice,napkins,bags,,,,,,
sausage,,,,,,,,,,,,,
sausage,frozen potato products,,,,,,,,,,,,
frozen meals,soda,specialty chocolate,,,,,,,,,,,
berries,brown bread,,,,,,,,,,,,
liquor,napkins,,,,,,,,,,,,
yogurt,beverages,soda,shopping bags,,,,,,,,,,
yogurt,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,condensed milk,frozen meals,meat spreads,canned fish,coffee,canned beer,salty snack,cling film/bags,kitchen towels,shopping bags,
brown bread,seasonal products,,,,,,,,,,,,
ham,onions,whipped/sour cream,hard cheese,bottled beer,hygiene articles,shopping bags,,,,,,,
domestic eggs,waffles,napkins,,,,,,,,,,,
tropical fruit,yogurt,UHT-milk,cream cheese ,processed cheese,white bread,sugar,,,,,,,
rolls/buns,white bread,,,,,,,,,,,,
pip fruit,bottled water,,,,,,,,,,,,
tropical fruit,yogurt,salt,specialty vegetables,bottled beer,,,,,,,,,
photo/film,,,,,,,,,,,,,
bottled beer,prosecco,,,,,,,,,,,,
whole milk,fruit/vegetable juice,chewing gum,shopping bags,,,,,,,,,,
chicken,tropical fruit,domestic eggs,white wine,,,,,,,,,,
canned beer,,,,,,,,,,,,,
onions,whole milk,,,,,,,,,,,,
other vegetables,dessert,white bread,dog food,flower soil/fertilizer,,,,,,,,,
frankfurter,tropical fruit,other vegetables,whole milk,butter,frozen meals,fruit/vegetable juice,,,,,,,
other vegetables,whole milk,,,,,,,,,,,,
white wine,,,,,,,,,,,,,
other vegetables,cream cheese ,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,mayonnaise,brown bread,canned fish,soda,misc. beverages,bottled beer,dental care,,,,
fruit/vegetable juice,long life bakery product,newspapers,,,,,,,,,,,
berries,rolls/buns,pastry,fruit/vegetable juice,canned beer,,,,,,,,,
other vegetables,brown bread,pastry,bottled water,canned beer,,,,,,,,,
other vegetables,,,,,,,,,,,,,
meat,yogurt,cream cheese ,brown bread,meat spreads,canned fish,,,,,,,,
other vegetables,whole milk,dessert,chewing gum,,,,,,,,,,
ham,light bulbs,,,,,,,,,,,,
chocolate,specialty chocolate,,,,,,,,,,,,
frankfurter,whole milk,white bread,brown bread,,,,,,,,,,
processed cheese,white bread,sugar,cat food,soda,fruit/vegetable juice,candy,shopping bags,,,,,,
rolls/buns,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,
root vegetables,herbs,,,,,,,,,,,,
tropical fruit,dessert,yogurt,soda,candy,,,,,,,,,
detergent,,,,,,,,,,,,,
tropical fruit,pip fruit,processed cheese,rolls/buns,misc. beverages,fruit/vegetable juice,candy,,,,,,,
sausage,yogurt,cat food,,,,,,,,,,,
soda,liquor (appetizer),,,,,,,,,,,,
semi-finished bread,,,,,,,,,,,,,
frankfurter,other vegetables,rolls/buns,white bread,soda,white wine,chocolate,detergent,,,,,,
sausage,frozen meals,shopping bags,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,chewing gum,,,,,,,,,,
whole milk,yogurt,pastry,sweet spreads,soda,,,,,,,,,
misc. beverages,canned beer,,,,,,,,,,,,
tropical fruit,whole milk,newspapers,shopping bags,,,,,,,,,,
beef,other vegetables,bottled beer,red/blush wine,shopping bags,,,,,,,,,
other vegetables,,,,,,,,,,,,,
frankfurter,tropical fruit,pip fruit,dessert,beverages,domestic eggs,flour,margarine,Instant food products,canned fruit,jam,,,
sausage,pip fruit,curd,soda,canned beer,cake bar,shopping bags,,,,,,,
whole milk,yogurt,spread cheese,bottled water,soda,,,,,,,,,
sausage,ham,pip fruit,onions,other vegetables,hard cheese,white bread,bottled water,shopping bags,,,,,
frankfurter,yogurt,UHT-milk,frozen vegetables,coffee,soda,fruit/vegetable juice,white wine,chewing gum,shopping bags,,,,
bottled beer,,,,,,,,,,,,,
cereals,,,,,,,,,,,,,
chocolate marshmallow,,,,,,,,,,,,,
other vegetables,semi-finished bread,,,,,,,,,,,,
meat,other vegetables,salty snack,,,,,,,,,,,
cocoa drinks,,,,,,,,,,,,,
sausage,tropical fruit,butter,frozen meals,pasta,fruit/vegetable juice,,,,,,,,
whole milk,brown bread,,,,,,,,,,,,
coffee,instant coffee,,,,,,,,,,,,
tropical fruit,whole milk,domestic eggs,red/blush wine,house keeping products,,,,,,,,,
sausage,UHT-milk,brown bread,oil,canned beer,brandy,shopping bags,,,,,,,
rolls/buns,pastry,,,,,,,,,,,,
ice cream,semi-finished bread,,,,,,,,,,,,
liver loaf,whole milk,rolls/buns,soda,,,,,,,,,,
frankfurter,hamburger meat,tropical fruit,other vegetables,whole milk,yogurt,whipped/sour cream,rolls/buns,kitchen towels,newspapers,,,,
chewing gum,seasonal products,,,,,,,,,,,,
soda,salty snack,cake bar,candy,,,,,,,,,,
butter,dessert,yogurt,rolls/buns,margarine,chewing gum,,,,,,,,
chicken,tropical fruit,pip fruit,other vegetables,,,,,,,,,,
sausage,rolls/buns,bottled water,soda,newspapers,shopping bags,,,,,,,,
soda,,,,,,,,,,,,,
cat food,,,,,,,,,,,,,
pip fruit,butter milk,UHT-milk,ice cream,rolls/buns,male cosmetics,newspapers,,,,,,,
soft cheese,ice cream,,,,,,,,,,,,
whole milk,white bread,newspapers,,,,,,,,,,,
soda,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,
other vegetables,curd,pastry,pasta,hygiene articles,flower (seeds),,,,,,,,
pastry,instant coffee,,,,,,,,,,,,
ice cream,bottled beer,prosecco,dishes,shopping bags,,,,,,,,,
sausage,,,,,,,,,,,,,
citrus fruit,yogurt,whipped/sour cream,shopping bags,,,,,,,,,,
chocolate,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,
sausage,other vegetables,dessert,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,rolls/buns,sugar,cereals,soda,soap,,,,,,
ice cream,soda,,,,,,,,,,,,
meat,pip fruit,whole milk,curd,yogurt,frozen meals,pastry,potato products,fruit/vegetable juice,bottled beer,salty snack,long life bakery product,newspapers,
frankfurter,ham,tropical fruit,pip fruit,grapes,other vegetables,whole milk,yogurt,sliced cheese,frozen meals,frozen fish,brown bread,,
tropical fruit,dessert,yogurt,sliced cheese,cream cheese ,rolls/buns,brown bread,canned vegetables,fruit/vegetable juice,,,,,
chicken,root vegetables,other vegetables,whole milk,frozen vegetables,domestic eggs,brown bread,canned vegetables,,,,,,
root vegetables,other vegetables,white bread,baking powder,,,,,,,,,,
other vegetables,fruit/vegetable juice,salty snack,napkins,,,,,,,,,,
coffee,tea,,,,,,,,,,,,
soda,,,,,,,,,,,,,
chicken,pork,margarine,specialty fat,bottled beer,,,,,,,,,
ice cream,,,,,,,,,,,,,
hamburger meat,cream cheese ,brown bread,,,,,,,,,,,
pork,rolls/buns,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,
other vegetables,coffee,soda,dental care,,,,,,,,,,
bottled beer,,,,,,,,,,,,,
misc. beverages,dishes,,,,,,,,,,,,
beef,tropical fruit,whole milk,margarine,soda,candles,,,,,,,,
whole milk,meat spreads,fruit/vegetable juice,,,,,,,,,,,
chicken,yogurt,whipped/sour cream,,,,,,,,,,,
dessert,specialty chocolate,,,,,,,,,,,,
pastry,margarine,coffee,,,,,,,,,,,
sausage,whole milk,yogurt,,,,,,,,,,,
